finding_id,page_id,website_id,rule_id,wcag_sc,wcag_level,impact_label,affected_node_count,selector,finding_signature,validation_status
F003230,P131,W27,image-alt,1.1.1,A,critical,16,".cloned.owl-item:nth-child(4) > .heyzine-card.item[data-delay=""0.3s""] > a > .rounded.w-100[src$=""5a578c68ab.jpg""]",c4c5461b2eab8e2f,auto-detected
F003231,P131,W27,image-alt,1.1.1,A,critical,16,".active.owl-item:nth-child(5) > .heyzine-card.item[data-delay=""0.3s""] > a > .rounded.w-100[src$=""95760c8eab.jpg""]",8f38f99dc40dc4e7,auto-detected
F003232,P131,W27,image-alt,1.1.1,A,critical,16,".active.owl-item:nth-child(6) > .heyzine-card.item[data-delay=""0.3s""] > a > .rounded.w-100[src$=""2c42f2a2cd.jpg""]",b6ff11c6f0f00d45,auto-detected
F003233,P131,W27,image-alt,1.1.1,A,critical,16,".active.owl-item:nth-child(7) > .heyzine-card.item[data-delay=""0.3s""] > .rounded.w-100[src=""img/43730ef498.jpg""]",058b6c7facf71707,auto-detected
F003234,P131,W27,image-alt,1.1.1,A,critical,16,".active.owl-item:nth-child(8) > .heyzine-card.item[data-delay=""0.3s""] > a > .rounded.w-100[src=""img/5e30279c12.jpg""]",2a23ec2341a99e9e,auto-detected
F003235,P131,W27,image-alt,1.1.1,A,critical,16,".owl-item:nth-child(9) > .heyzine-card.item[data-delay=""0.3s""] > a > .rounded.w-100[src$=""0bbbb1dc59.jpg""]",b44ebe6c1c929443,auto-detected
F003236,P131,W27,image-alt,1.1.1,A,critical,16,".owl-item:nth-child(10) > .heyzine-card.item[data-delay=""0.3s""] > a > .rounded.w-100[src=""img/798d5fa986.jpg""]",a2401979b0224bcf,auto-detected
F003237,P131,W27,image-alt,1.1.1,A,critical,16,".owl-item:nth-child(11) > .heyzine-card.item[data-delay=""0.3s""] > a > .rounded.w-100[src$=""2ec3440acf.jpg""]",4ab27bdc19b2531a,auto-detected
F003238,P131,W27,image-alt,1.1.1,A,critical,16,".owl-item:nth-child(12) > .heyzine-card.item[data-delay=""0.3s""] > a > .rounded.w-100[src$=""5a578c68ab.jpg""]",22582d7214367846,auto-detected
F003239,P131,W27,image-alt,1.1.1,A,critical,16,".cloned.owl-item:nth-child(13) > .heyzine-card.item[data-delay=""0.3s""] > a > .rounded.w-100[src$=""95760c8eab.jpg""]",e6a1ca0df3db4991,auto-detected
F003240,P131,W27,image-alt,1.1.1,A,critical,16,".cloned.owl-item:nth-child(14) > .heyzine-card.item[data-delay=""0.3s""] > a > .rounded.w-100[src$=""2c42f2a2cd.jpg""]",e755d170ccc10340,auto-detected
F003241,P131,W27,image-alt,1.1.1,A,critical,16,".cloned.owl-item:nth-child(15) > .heyzine-card.item[data-delay=""0.3s""] > .rounded.w-100[src=""img/43730ef498.jpg""]",2992e73b63703c7d,auto-detected
F003242,P131,W27,image-alt,1.1.1,A,critical,16,".cloned.owl-item:nth-child(16) > .heyzine-card.item[data-delay=""0.3s""] > a > .rounded.w-100[src=""img/5e30279c12.jpg""]",3d02288fa3978b8b,auto-detected
F003243,P131,W27,landmark-one-main,,,moderate,1,html,e3902bb061b7c684,auto-detected
F003244,P131,W27,link-name,2.4.4;4.1.2,A,serious,11,".subitem-alamat > a[href=""/""][data-asw-org-font-size=""12""][target=""_blank""]",9a84be4dc219e3d4,auto-detected
F003245,P131,W27,link-name,2.4.4;4.1.2,A,serious,11,".item-alamat > a[href=""/""][data-asw-org-font-size=""12""][target=""_blank""]",050911fc78a9a664,auto-detected
F003246,P131,W27,link-name,2.4.4;4.1.2,A,serious,11,".col-sm-9 > a[href=""/""][target=""_blank""]",14653a321f0fb2d3,auto-detected
F003247,P131,W27,link-name,2.4.4;4.1.2,A,serious,11,".box-info-footer > .row > a[href=""/""][target=""_blank""]",17e8730ccff2f4b7,auto-detected
F003248,P131,W27,link-name,2.4.4;4.1.2,A,serious,11,".box-info-footer > a[href=""/""][target=""_blank""]",8100023469d034d9,auto-detected
F003249,P131,W27,link-name,2.4.4;4.1.2,A,serious,11,".col-md-4 > a[href=""/""][target=""_blank""]",765375246588b595,auto-detected
F003250,P131,W27,link-name,2.4.4;4.1.2,A,serious,11,".container > .row:nth-child(2) > a[href=""/""][target=""_blank""]",1e5e8fb40b9c665e,auto-detected
F003251,P131,W27,link-name,2.4.4;4.1.2,A,serious,11,".col-md-8 > a[href=""/""][target=""_blank""]",930961e07adaf4b8,auto-detected
F003252,P131,W27,link-name,2.4.4;4.1.2,A,serious,11,"a[data-asw-org-font-size=""0""]",ffd35fe023befc3b,auto-detected
F003253,P131,W27,link-name,2.4.4;4.1.2,A,serious,11,".ul.menu-footer > a[href=""/""][target=""_blank""][data-asw-org-font-size=""14""]",04d6251c26d527a9,auto-detected
F003254,P131,W27,link-name,2.4.4;4.1.2,A,serious,11,"a[href=""/""][data-asw-org-font-size=""13""][target=""_blank""]",ade1ce44bdfbba1d,auto-detected
F003255,P131,W27,list,1.3.1,A,serious,1,.item-menu-footer:nth-child(2) > .ul.menu-footer,c94373f9a20e48ff,auto-detected
F003256,P131,W27,page-has-heading-one,,,moderate,1,html,b254830709730d35,auto-detected
F003257,P131,W27,region,,,moderate,14,.section-banner-beranda,2aeac1d4658f2008,auto-detected
F003258,P131,W27,region,,,moderate,14,#j-vscreen-news-sm,1f965a5d02a0a853,auto-detected
F003259,P131,W27,region,,,moderate,14,#j-vscreen-news-lg,d8ae19935b632a9c,auto-detected
F003260,P131,W27,region,,,moderate,14,.owl-themex > .owl-stage-outer,fd371f40a33b4762,auto-detected
F003261,P131,W27,region,,,moderate,14,.owl-banner-carousel > .owl-stage-outer,1265fd7444f76f7a,auto-detected
F003262,P131,W27,region,,,moderate,14,#pills-tab,f6fd1af1601924f6,auto-detected
F003263,P131,W27,region,,,moderate,14,#bansos,2f033f4062e048b4,auto-detected
F003264,P131,W27,region,,,moderate,14,.tag-konten:nth-child(2),29650ae9dd2c48c9,auto-detected
F003265,P131,W27,region,,,moderate,14,.owl-youtube > .owl-stage-outer,f0c2df1c8f32ec7a,auto-detected
F003266,P131,W27,region,,,moderate,14,.tag-konten:nth-child(4),4888ec4d65324f3f,auto-detected
F003267,P131,W27,region,,,moderate,14,.section-service-link > .owl-section-service-link.owl-carousel.owl-loaded > .owl-stage-outer,83060e549ceaee0c,auto-detected
F003268,P131,W27,region,,,moderate,14,.tag-konten:nth-child(6),6e8dd64c3b156145,auto-detected
F003269,P131,W27,region,,,moderate,14,.section-heyzine > .owl-section-service-link.owl-carousel.owl-loaded > .owl-stage-outer,86d068a9cbbea601,auto-detected
F003270,P131,W27,region,,,moderate,14,.section-footer,0a4ed0b76df20bbc,auto-detected
F003271,P132,W27,landmark-one-main,,,moderate,1,html,03af0f73a57753d1,auto-detected
F003272,P132,W27,link-name,2.4.4;4.1.2,A,serious,11,".subitem-alamat > a[data-asw-org-font-size=""12""][href=""/""][target=""_blank""]",3051a556c5e02311,auto-detected
F003273,P132,W27,link-name,2.4.4;4.1.2,A,serious,11,".item-alamat > a[data-asw-org-font-size=""12""][href=""/""][target=""_blank""]",1b5423c3bd42778d,auto-detected
F003274,P132,W27,link-name,2.4.4;4.1.2,A,serious,11,".col-sm-9 > a[href=""/""][target=""_blank""][data-asw-org-font-size=""16""]",eef8ab0b20168c71,auto-detected
F003275,P132,W27,link-name,2.4.4;4.1.2,A,serious,11,".box-info-footer > .row > a[href=""/""][target=""_blank""][data-asw-org-font-size=""16""]",41bfc1464ae79e46,auto-detected
F003276,P132,W27,link-name,2.4.4;4.1.2,A,serious,11,".box-info-footer > a[href=""/""][target=""_blank""][data-asw-org-font-size=""16""]",1eccebf98580959b,auto-detected
F003277,P132,W27,link-name,2.4.4;4.1.2,A,serious,11,".col-md-4 > a[href=""/""][target=""_blank""][data-asw-org-font-size=""16""]",09913c8f3b92fbfb,auto-detected
F003278,P132,W27,link-name,2.4.4;4.1.2,A,serious,11,".wrap-footer > .row:nth-child(2) > a[href=""/""][target=""_blank""][data-asw-org-font-size=""16""]",ad2f608721ae0f94,auto-detected
F003279,P132,W27,link-name,2.4.4;4.1.2,A,serious,11,".col-md-8 > a[href=""/""][target=""_blank""][data-asw-org-font-size=""16""]",5ad40640db7706b5,auto-detected
F003280,P132,W27,link-name,2.4.4;4.1.2,A,serious,11,"a[data-asw-org-font-size=""0""]",1d326630a3f0e2d6,auto-detected
F003281,P132,W27,link-name,2.4.4;4.1.2,A,serious,11,".ul.menu-footer > a[href=""/""][target=""_blank""][data-asw-org-font-size=""14""]",3395d2dffdeb284a,auto-detected
F003282,P132,W27,link-name,2.4.4;4.1.2,A,serious,11,"a[href=""/""][target=""_blank""][data-asw-org-font-size=""13""]",069096cc98d976be,auto-detected
F003283,P132,W27,list,1.3.1,A,serious,1,.item-menu-footer:nth-child(2) > .ul.menu-footer,21f48d15a376d3bc,auto-detected
F003284,P132,W27,page-has-heading-one,,,moderate,1,html,8bbb602a82630ac6,auto-detected
F003285,P132,W27,region,,,moderate,5,.tag-konten,be4a38109d1d9a53,auto-detected
F003286,P132,W27,region,,,moderate,5,.mb-5,9371da5df764c707,auto-detected
F003287,P132,W27,region,,,moderate,5,#nav-tab,2cfa98e0c26339d9,auto-detected
F003288,P132,W27,region,,,moderate,5,#pills-1,f3bee5d48288f0d2,auto-detected
F003289,P132,W27,region,,,moderate,5,.section-footer,77663f1937fcf7fe,auto-detected
F003290,P133,W27,landmark-one-main,,,moderate,1,html,68f3ee9ae4cdedf1,auto-detected
F003291,P133,W27,link-name,2.4.4;4.1.2,A,serious,11,".subitem-alamat > a[data-asw-org-font-size=""12""][href$=""#alamat-dinas-sosial""]",a4509cd60d479c8f,auto-detected
F003292,P133,W27,link-name,2.4.4;4.1.2,A,serious,11,".item-alamat > a[data-asw-org-font-size=""12""][href$=""#alamat-dinas-sosial""]",a321dea8d20918b4,auto-detected
F003293,P133,W27,link-name,2.4.4;4.1.2,A,serious,11,".col-sm-9 > a[href$=""#alamat-dinas-sosial""][data-asw-org-font-size=""16""]",0fe0210ffd8aea89,auto-detected
F003294,P133,W27,link-name,2.4.4;4.1.2,A,serious,11,".box-info-footer > .row > a[href$=""#alamat-dinas-sosial""][data-asw-org-font-size=""16""]",c4eeaaf5b256b80a,auto-detected
F003295,P133,W27,link-name,2.4.4;4.1.2,A,serious,11,".box-info-footer > a[href$=""#alamat-dinas-sosial""][data-asw-org-font-size=""16""]",b1346b194cd78477,auto-detected
F003296,P133,W27,link-name,2.4.4;4.1.2,A,serious,11,".col-md-4 > a[href$=""#alamat-dinas-sosial""][data-asw-org-font-size=""16""]",fdfd3da0a268e707,auto-detected
F003297,P133,W27,link-name,2.4.4;4.1.2,A,serious,11,".wrap-footer > .row:nth-child(2) > a[href$=""#alamat-dinas-sosial""][data-asw-org-font-size=""16""]",9dd6cce65e90edc7,auto-detected
F003298,P133,W27,link-name,2.4.4;4.1.2,A,serious,11,".col-md-8 > a[href$=""#alamat-dinas-sosial""][data-asw-org-font-size=""16""]",9ed18ecfa1baaae1,auto-detected
F003299,P133,W27,link-name,2.4.4;4.1.2,A,serious,11,"a[data-asw-org-font-size=""0""]",63b03300309cd28c,auto-detected
F003300,P133,W27,link-name,2.4.4;4.1.2,A,serious,11,".ul.menu-footer > a[href$=""#alamat-dinas-sosial""][data-asw-org-font-size=""14""]",4d626c1c4c654b8c,auto-detected
F003301,P133,W27,link-name,2.4.4;4.1.2,A,serious,11,"a[href$=""#alamat-dinas-sosial""][data-asw-org-font-size=""13""]",8e076d41a93ddb6e,auto-detected
F003302,P133,W27,list,1.3.1,A,serious,1,.item-menu-footer:nth-child(2) > .ul.menu-footer,83626a36d8791b2e,auto-detected
F003303,P133,W27,region,,,moderate,2,.profile,dc290ee42c269b3e,auto-detected
F003304,P133,W27,region,,,moderate,2,.section-footer,6b5050c50d5b46c3,auto-detected
F003305,P134,W27,landmark-one-main,,,moderate,1,html,3abf69bca5bcf970,auto-detected
F003306,P134,W27,link-name,2.4.4;4.1.2,A,serious,11,".subitem-alamat > a[data-asw-org-font-size=""12""][href$=""#alamat-dinas-sosial""]",44391d411c5bcc30,auto-detected
F003307,P134,W27,link-name,2.4.4;4.1.2,A,serious,11,".item-alamat > a[data-asw-org-font-size=""12""][href$=""#alamat-dinas-sosial""]",115d1da8e1efe96a,auto-detected
F003308,P134,W27,link-name,2.4.4;4.1.2,A,serious,11,".col-sm-9 > a[href$=""#alamat-dinas-sosial""][data-asw-org-font-size=""16""]",f8fb128ac5c12dc0,auto-detected
F003309,P134,W27,link-name,2.4.4;4.1.2,A,serious,11,".box-info-footer > .row > a[href$=""#alamat-dinas-sosial""][data-asw-org-font-size=""16""]",fcbba8d586dfd06e,auto-detected
F003310,P134,W27,link-name,2.4.4;4.1.2,A,serious,11,".box-info-footer > a[href$=""#alamat-dinas-sosial""][data-asw-org-font-size=""16""]",efbb4396502e7d6c,auto-detected
F003311,P134,W27,link-name,2.4.4;4.1.2,A,serious,11,".col-md-4 > a[href$=""#alamat-dinas-sosial""][data-asw-org-font-size=""16""]",b929af55c2e6dfa4,auto-detected
F003312,P134,W27,link-name,2.4.4;4.1.2,A,serious,11,".wrap-footer > .row:nth-child(2) > a[href$=""#alamat-dinas-sosial""][data-asw-org-font-size=""16""]",1d8ad3de82e4db39,auto-detected
F003313,P134,W27,link-name,2.4.4;4.1.2,A,serious,11,".col-md-8 > a[href$=""#alamat-dinas-sosial""][data-asw-org-font-size=""16""]",116357e659bb4cae,auto-detected
F003314,P134,W27,link-name,2.4.4;4.1.2,A,serious,11,"a[data-asw-org-font-size=""0""]",1dd657a09487b7e7,auto-detected
F003315,P134,W27,link-name,2.4.4;4.1.2,A,serious,11,".ul.menu-footer > a[href$=""#alamat-dinas-sosial""][data-asw-org-font-size=""14""]",28547c3649053e46,auto-detected
F003316,P134,W27,link-name,2.4.4;4.1.2,A,serious,11,"a[href$=""#alamat-dinas-sosial""][data-asw-org-font-size=""13""]",eb9d92cf832736db,auto-detected
F003317,P134,W27,list,1.3.1,A,serious,1,.item-menu-footer:nth-child(2) > .ul.menu-footer,2f7465ccd865e892,auto-detected
F003318,P134,W27,region,,,moderate,2,.profile,8061c2a151577826,auto-detected
F003319,P134,W27,region,,,moderate,2,.section-footer,2638904a4e557917,auto-detected
F003320,P141,W29,button-name,4.1.2,A,critical,1,".minimize-footer__search > button[type=""submit""]",42a722197c2acb78,auto-detected
F003321,P141,W29,color-contrast,1.4.3,AA,serious,1,.minimize-info-section > .container > .minimize-section-heading > p,426703ed1279e084,auto-detected
F003322,P141,W29,frame-title,4.1.2,A,serious,1,iframe,d4a1dfeb03fa50ba,auto-detected
F003323,P141,W29,image-redundant-alt,,,minor,1,.minimize-navbar__logo > img,6b9cf0835029f887,auto-detected
F003324,P141,W29,link-name,2.4.4;4.1.2,A,serious,1,.btn,dfb825ddab475dde,auto-detected
F003325,P142,W29,button-name,4.1.2,A,critical,2,.top-0,c01c92c9fd50146a,auto-detected
F003326,P142,W29,button-name,4.1.2,A,critical,2,".minimize-footer__search > button[type=""submit""]",1fa28fe780e02530,auto-detected
F003327,P142,W29,color-contrast,1.4.3,AA,serious,25,.list-group-item:nth-child(1) > .p-2.rounded.align-items-center > .text-white > small,f692bd82bbd49a7f,auto-detected
F003328,P142,W29,color-contrast,1.4.3,AA,serious,25,.list-group-item:nth-child(2) > .p-2.rounded.align-items-center > .text-white > small,277bc6059ca76a6e,auto-detected
F003329,P142,W29,color-contrast,1.4.3,AA,serious,25,.list-group-item:nth-child(3) > .p-2.rounded.align-items-center > .text-white > small,557b2deef82eb134,auto-detected
F003330,P142,W29,color-contrast,1.4.3,AA,serious,25,.list-group-item:nth-child(4) > .p-2.rounded.align-items-center > .text-white > small,9be38b09b1a54176,auto-detected
F003331,P142,W29,color-contrast,1.4.3,AA,serious,25,.list-group-item:nth-child(5) > .p-2.rounded.align-items-center > .text-white > small,372705b264ed8bd0,auto-detected
F003332,P142,W29,color-contrast,1.4.3,AA,serious,25,.list-group-item:nth-child(6) > .p-2.rounded.align-items-center > .text-white > small,d721bf87b61aa4c9,auto-detected
F003333,P142,W29,color-contrast,1.4.3,AA,serious,25,.list-group-item:nth-child(7) > .p-2.rounded.align-items-center > .text-white > small,8cd84ac17098cf56,auto-detected
F003334,P142,W29,color-contrast,1.4.3,AA,serious,25,.list-group-item:nth-child(8) > .p-2.rounded.align-items-center > .text-white > small,f2076e106e518fc0,auto-detected
F003335,P142,W29,color-contrast,1.4.3,AA,serious,25,.list-group-item:nth-child(9) > .p-2.rounded.align-items-center > .text-white > small,ac6f764093a17cf8,auto-detected
F003336,P142,W29,color-contrast,1.4.3,AA,serious,25,.list-group-item:nth-child(10) > .p-2.rounded.align-items-center > .text-white > small,a95da98dbc233c9f,auto-detected
F003337,P142,W29,color-contrast,1.4.3,AA,serious,25,.list-group-item:nth-child(11) > .p-2.rounded.align-items-center > .text-white > small,f8e9702155297b7c,auto-detected
F003338,P142,W29,color-contrast,1.4.3,AA,serious,25,.list-group-item:nth-child(12) > .p-2.rounded.align-items-center > .text-white > small,84d6e5674f38d075,auto-detected
F003339,P142,W29,color-contrast,1.4.3,AA,serious,25,.list-group-item:nth-child(13) > .p-2.rounded.align-items-center > .text-white > small,d459080762546d25,auto-detected
